store_nbr,family,cluster,city,state,type
1,BABY CARE,13,Quito,Pichincha,D
46,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
38,CELEBRATION,4,Loja,Loja,D
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
44,DELI,5,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
47,GROCERY II,14,Quito,Pichincha,A
44,HARDWARE,5,Quito,Pichincha,A
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
25,HOME AND KITCHEN II,1,Salinas,Santa Elena,D
3,HOME APPLIANCES,8,Quito,Pichincha,D
44,HOME CARE,5,Quito,Pichincha,A
44,LADIESWEAR,5,Quito,Pichincha,A
3,LAWN AND GARDEN,8,Quito,Pichincha,D
8,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
46,MEATS,14,Quito,Pichincha,A
46,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
7,AUTOMOTIVE,8,Quito,Pichincha,D
1,BABY CARE,13,Quito,Pichincha,D
47,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
3,BREAD/BAKERY,8,Quito,Pichincha,D
44,CELEBRATION,5,Quito,Pichincha,A
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
44,GROCERY II,5,Quito,Pichincha,A
3,HARDWARE,8,Quito,Pichincha,D
49,HOME AND KITCHEN I,11,Quito,Pichincha,A
45,HOME AND KITCHEN II,11,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
44,HOME CARE,5,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
3,LAWN AND GARDEN,8,Quito,Pichincha,D
29,LINGERIE,10,Guayaquil,Guayas,E
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
44,AUTOMOTIVE,5,Quito,Pichincha,A
1,BABY CARE,13,Quito,Pichincha,D
2,BEAUTY,13,Quito,Pichincha,D
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
47,CLEANING,14,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
47,DELI,14,Quito,Pichincha,A
39,EGGS,6,Cuenca,Azuay,B
48,FROZEN FOODS,14,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
8,GROCERY II,8,Quito,Pichincha,D
44,HARDWARE,5,Quito,Pichincha,A
45,HOME AND KITCHEN I,11,Quito,Pichincha,A
45,HOME AND KITCHEN II,11,Quito,Pichincha,A
47,HOME APPLIANCES,14,Quito,Pichincha,A
45,HOME CARE,11,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
51,LAWN AND GARDEN,17,Guayaquil,Guayas,A
3,LINGERIE,8,Quito,Pichincha,D
45,"LIQUOR,WINE,BEER",11,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
48,MEATS,14,Quito,Pichincha,A
18,PERSONAL CARE,16,Quito,Pichincha,B
3,PET SUPPLIES,8,Quito,Pichincha,D
3,PLAYERS AND ELECTRONICS,8,Quito,Pichincha,D
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
45,AUTOMOTIVE,11,Quito,Pichincha,A
1,BABY CARE,13,Quito,Pichincha,D
46,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
44,GROCERY II,5,Quito,Pichincha,A
44,HARDWARE,5,Quito,Pichincha,A
48,HOME AND KITCHEN I,14,Quito,Pichincha,A
45,HOME AND KITCHEN II,11,Quito,Pichincha,A
47,HOME APPLIANCES,14,Quito,Pichincha,A
44,HOME CARE,5,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
7,LAWN AND GARDEN,8,Quito,Pichincha,D
3,LINGERIE,8,Quito,Pichincha,D
45,"LIQUOR,WINE,BEER",11,Quito,Pichincha,A
44,MAGAZINES,5,Quito,Pichincha,A
45,MEATS,11,Quito,Pichincha,A
48,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
51,SCHOOL AND OFFICE SUPPLIES,17,Guayaquil,Guayas,A
44,SEAFOOD,5,Quito,Pichincha,A
44,AUTOMOTIVE,5,Quito,Pichincha,A
1,BABY CARE,13,Quito,Pichincha,D
46,BEAUTY,14,Quito,Pichincha,A
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
46,CLEANING,14,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
47,GROCERY II,14,Quito,Pichincha,A
44,HARDWARE,5,Quito,Pichincha,A
3,HOME AND KITCHEN I,8,Quito,Pichincha,D
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
3,HOME APPLIANCES,8,Quito,Pichincha,D
46,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
45,LAWN AND GARDEN,11,Quito,Pichincha,A
3,LINGERIE,8,Quito,Pichincha,D
1,"LIQUOR,WINE,BEER",13,Quito,Pichincha,D
44,MAGAZINES,5,Quito,Pichincha,A
45,MEATS,11,Quito,Pichincha,A
46,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
45,AUTOMOTIVE,11,Quito,Pichincha,A
1,BABY CARE,13,Quito,Pichincha,D
47,BEAUTY,14,Quito,Pichincha,A
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
3,BREAD/BAKERY,8,Quito,Pichincha,D
3,CELEBRATION,8,Quito,Pichincha,D
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
49,FROZEN FOODS,11,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
49,GROCERY II,11,Quito,Pichincha,A
44,HARDWARE,5,Quito,Pichincha,A
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
8,HOME APPLIANCES,8,Quito,Pichincha,D
47,HOME CARE,14,Quito,Pichincha,A
46,LADIESWEAR,14,Quito,Pichincha,A
3,LAWN AND GARDEN,8,Quito,Pichincha,D
33,LINGERIE,3,Quevedo,Los Rios,C
41,"LIQUOR,WINE,BEER",4,Machala,El Oro,D
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
45,PERSONAL CARE,11,Quito,Pichincha,A
3,PET SUPPLIES,8,Quito,Pichincha,D
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
3,POULTRY,8,Quito,Pichincha,D
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
44,AUTOMOTIVE,5,Quito,Pichincha,A
1,BABY CARE,13,Quito,Pichincha,D
47,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
3,BREAD/BAKERY,8,Quito,Pichincha,D
44,CELEBRATION,5,Quito,Pichincha,A
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
26,FROZEN FOODS,10,Guayaquil,Guayas,D
49,GROCERY I,11,Quito,Pichincha,A
49,GROCERY II,11,Quito,Pichincha,A
37,HARDWARE,2,Cuenca,Azuay,D
45,HOME AND KITCHEN I,11,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
46,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
3,LAWN AND GARDEN,8,Quito,Pichincha,D
5,LINGERIE,4,Santo Domingo,Santo Domingo de los Tsachilas,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
44,MAGAZINES,5,Quito,Pichincha,A
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
47,POULTRY,14,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
9,AUTOMOTIVE,6,Quito,Pichincha,B
1,BABY CARE,13,Quito,Pichincha,D
47,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
8,CELEBRATION,8,Quito,Pichincha,D
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
39,EGGS,6,Cuenca,Azuay,B
44,FROZEN FOODS,5,Quito,Pichincha,A
44,GROCERY I,5,Quito,Pichincha,A
3,GROCERY II,8,Quito,Pichincha,D
44,HARDWARE,5,Quito,Pichincha,A
3,HOME AND KITCHEN I,8,Quito,Pichincha,D
48,HOME AND KITCHEN II,14,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
44,HOME CARE,5,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
3,LAWN AND GARDEN,8,Quito,Pichincha,D
8,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
45,MAGAZINES,11,Quito,Pichincha,A
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
46,AUTOMOTIVE,14,Quito,Pichincha,A
1,BABY CARE,13,Quito,Pichincha,D
47,BEAUTY,14,Quito,Pichincha,A
3,BEVERAGES,8,Quito,Pichincha,D
1,BOOKS,13,Quito,Pichincha,D
49,BREAD/BAKERY,11,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
11,CLEANING,6,Cayambe,Pichincha,B
44,DAIRY,5,Quito,Pichincha,A
9,DELI,6,Quito,Pichincha,B
31,EGGS,10,Babahoyo,Los Rios,B
24,FROZEN FOODS,1,Guayaquil,Guayas,D
45,GROCERY I,11,Quito,Pichincha,A
50,GROCERY II,14,Ambato,Tungurahua,A
49,HARDWARE,11,Quito,Pichincha,A
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
49,HOME APPLIANCES,11,Quito,Pichincha,A
11,HOME CARE,6,Cayambe,Pichincha,B
3,LADIESWEAR,8,Quito,Pichincha,D
3,LAWN AND GARDEN,8,Quito,Pichincha,D
8,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
8,MAGAZINES,8,Quito,Pichincha,D
46,MEATS,14,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
47,PET SUPPLIES,14,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
3,POULTRY,8,Quito,Pichincha,D
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
49,SCHOOL AND OFFICE SUPPLIES,11,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
46,AUTOMOTIVE,14,Quito,Pichincha,A
1,BABY CARE,13,Quito,Pichincha,D
47,BEAUTY,14,Quito,Pichincha,A
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
49,BREAD/BAKERY,11,Quito,Pichincha,A
45,CELEBRATION,11,Quito,Pichincha,A
45,CLEANING,11,Quito,Pichincha,A
3,DAIRY,8,Quito,Pichincha,D
46,DELI,14,Quito,Pichincha,A
39,EGGS,6,Cuenca,Azuay,B
49,FROZEN FOODS,11,Quito,Pichincha,A
24,GROCERY I,1,Guayaquil,Guayas,D
24,GROCERY II,1,Guayaquil,Guayas,D
49,HARDWARE,11,Quito,Pichincha,A
15,HOME AND KITCHEN I,15,Ibarra,Imbabura,C
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
45,HOME APPLIANCES,11,Quito,Pichincha,A
46,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
3,LAWN AND GARDEN,8,Quito,Pichincha,D
8,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
48,MEATS,14,Quito,Pichincha,A
48,PERSONAL CARE,14,Quito,Pichincha,A
3,PET SUPPLIES,8,Quito,Pichincha,D
49,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
3,PRODUCE,8,Quito,Pichincha,D
49,SCHOOL AND OFFICE SUPPLIES,11,Quito,Pichincha,A
49,SEAFOOD,11,Quito,Pichincha,A
46,AUTOMOTIVE,14,Quito,Pichincha,A
1,BABY CARE,13,Quito,Pichincha,D
47,BEAUTY,14,Quito,Pichincha,A
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
45,CLEANING,11,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
49,FROZEN FOODS,11,Quito,Pichincha,A
45,GROCERY I,11,Quito,Pichincha,A
44,GROCERY II,5,Quito,Pichincha,A
34,HARDWARE,6,Guayaquil,Guayas,B
46,HOME AND KITCHEN I,14,Quito,Pichincha,A
48,HOME AND KITCHEN II,14,Quito,Pichincha,A
46,HOME APPLIANCES,14,Quito,Pichincha,A
48,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
45,LAWN AND GARDEN,11,Quito,Pichincha,A
3,LINGERIE,8,Quito,Pichincha,D
45,"LIQUOR,WINE,BEER",11,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
45,POULTRY,11,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
9,SCHOOL AND OFFICE SUPPLIES,6,Quito,Pichincha,B
3,SEAFOOD,8,Quito,Pichincha,D
47,AUTOMOTIVE,14,Quito,Pichincha,A
21,BABY CARE,6,Santo Domingo,Santo Domingo de los Tsachilas,B
47,BEAUTY,14,Quito,Pichincha,A
45,BEVERAGES,11,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
45,CELEBRATION,11,Quito,Pichincha,A
48,CLEANING,14,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
44,FROZEN FOODS,5,Quito,Pichincha,A
47,GROCERY I,14,Quito,Pichincha,A
47,GROCERY II,14,Quito,Pichincha,A
44,HARDWARE,5,Quito,Pichincha,A
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
48,HOME AND KITCHEN II,14,Quito,Pichincha,A
47,HOME APPLIANCES,14,Quito,Pichincha,A
48,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
45,LAWN AND GARDEN,11,Quito,Pichincha,A
8,LINGERIE,8,Quito,Pichincha,D
1,"LIQUOR,WINE,BEER",13,Quito,Pichincha,D
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
48,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
47,POULTRY,14,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
44,AUTOMOTIVE,5,Quito,Pichincha,A
15,BABY CARE,15,Ibarra,Imbabura,C
44,BEAUTY,5,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
49,BREAD/BAKERY,11,Quito,Pichincha,A
3,CELEBRATION,8,Quito,Pichincha,D
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
48,FROZEN FOODS,14,Quito,Pichincha,A
11,GROCERY I,6,Cayambe,Pichincha,B
49,GROCERY II,11,Quito,Pichincha,A
3,HARDWARE,8,Quito,Pichincha,D
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
47,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
3,LAWN AND GARDEN,8,Quito,Pichincha,D
3,LINGERIE,8,Quito,Pichincha,D
3,"LIQUOR,WINE,BEER",8,Quito,Pichincha,D
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
46,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
49,PLAYERS AND ELECTRONICS,11,Quito,Pichincha,A
11,POULTRY,6,Cayambe,Pichincha,B
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
9,AUTOMOTIVE,6,Quito,Pichincha,B
39,BABY CARE,6,Cuenca,Azuay,B
47,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
3,BREAD/BAKERY,8,Quito,Pichincha,D
8,CELEBRATION,8,Quito,Pichincha,D
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
47,FROZEN FOODS,14,Quito,Pichincha,A
49,GROCERY I,11,Quito,Pichincha,A
47,GROCERY II,14,Quito,Pichincha,A
44,HARDWARE,5,Quito,Pichincha,A
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
44,HOME APPLIANCES,5,Quito,Pichincha,A
47,HOME CARE,14,Quito,Pichincha,A
50,LADIESWEAR,14,Ambato,Tungurahua,A
8,LAWN AND GARDEN,8,Quito,Pichincha,D
5,LINGERIE,4,Santo Domingo,Santo Domingo de los Tsachilas,D
2,"LIQUOR,WINE,BEER",13,Quito,Pichincha,D
3,MAGAZINES,8,Quito,Pichincha,D
46,MEATS,14,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
24,PET SUPPLIES,1,Guayaquil,Guayas,D
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
51,POULTRY,17,Guayaquil,Guayas,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
7,SEAFOOD,8,Quito,Pichincha,D
45,AUTOMOTIVE,11,Quito,Pichincha,A
21,BABY CARE,6,Santo Domingo,Santo Domingo de los Tsachilas,B
46,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
42,CELEBRATION,2,Cuenca,Azuay,D
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
8,FROZEN FOODS,8,Quito,Pichincha,D
44,GROCERY I,5,Quito,Pichincha,A
3,GROCERY II,8,Quito,Pichincha,D
44,HARDWARE,5,Quito,Pichincha,A
15,HOME AND KITCHEN I,15,Ibarra,Imbabura,C
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
49,HOME APPLIANCES,11,Quito,Pichincha,A
47,HOME CARE,14,Quito,Pichincha,A
3,LADIESWEAR,8,Quito,Pichincha,D
46,LAWN AND GARDEN,14,Quito,Pichincha,A
33,LINGERIE,3,Quevedo,Los Rios,C
49,"LIQUOR,WINE,BEER",11,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
46,MEATS,14,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
3,PET SUPPLIES,8,Quito,Pichincha,D
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
44,SCHOOL AND OFFICE SUPPLIES,5,Quito,Pichincha,A
49,SEAFOOD,11,Quito,Pichincha,A
7,AUTOMOTIVE,8,Quito,Pichincha,D
15,BABY CARE,15,Ibarra,Imbabura,C
48,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
44,BREAD/BAKERY,5,Quito,Pichincha,A
50,CELEBRATION,14,Ambato,Tungurahua,A
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
24,FROZEN FOODS,1,Guayaquil,Guayas,D
2,GROCERY I,13,Quito,Pichincha,D
42,GROCERY II,2,Cuenca,Azuay,D
27,HARDWARE,1,Daule,Guayas,D
33,HOME AND KITCHEN I,3,Quevedo,Los Rios,C
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
3,HOME APPLIANCES,8,Quito,Pichincha,D
47,HOME CARE,14,Quito,Pichincha,A
2,LADIESWEAR,13,Quito,Pichincha,D
51,LAWN AND GARDEN,17,Guayaquil,Guayas,A
3,LINGERIE,8,Quito,Pichincha,D
45,"LIQUOR,WINE,BEER",11,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
47,PERSONAL CARE,14,Quito,Pichincha,A
44,PET SUPPLIES,5,Quito,Pichincha,A
44,PLAYERS AND ELECTRONICS,5,Quito,Pichincha,A
44,POULTRY,5,Quito,Pichincha,A
44,PREPARED FOODS,5,Quito,Pichincha,A
44,PRODUCE,5,Quito,Pichincha,A
47,SCHOOL AND OFFICE SUPPLIES,14,Quito,Pichincha,A
44,SEAFOOD,5,Quito,Pichincha,A
45,AUTOMOTIVE,11,Quito,Pichincha,A
40,BABY CARE,3,Machala,El Oro,C
48,BEAUTY,14,Quito,Pichincha,A
44,BEVERAGES,5,Quito,Pichincha,A
1,BOOKS,13,Quito,Pichincha,D
3,BREAD/BAKERY,8,Quito,Pichincha,D
8,CELEBRATION,8,Quito,Pichincha,D
44,CLEANING,5,Quito,Pichincha,A
44,DAIRY,5,Quito,Pichincha,A
46,DELI,14,Quito,Pichincha,A
44,EGGS,5,Quito,Pichincha,A
5,FROZEN FOODS,4,Santo Domingo,Santo Domingo de los Tsachilas,D
44,GROCERY I,5,Quito,Pichincha,A
49,GROCERY II,11,Quito,Pichincha,A
44,HARDWARE,5,Quito,Pichincha,A
44,HOME AND KITCHEN I,5,Quito,Pichincha,A
44,HOME AND KITCHEN II,5,Quito,Pichincha,A
47,HOME APPLIANCES,14,Quito,Pichincha,A
45,HOME CARE,11,Quito,Pichincha,A
47,LADIESWEAR,14,Quito,Pichincha,A
49,LAWN AND GARDEN,11,Quito,Pichincha,A
3,LINGERIE,8,Quito,Pichincha,D
44,"LIQUOR,WINE,BEER",5,Quito,Pichincha,A
3,MAGAZINES,8,Quito,Pichincha,D
45,MEATS,11,Quito,Pichincha,A
